Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,Total_Sales
1045,2023-03-28,Eve,West,6792.66,14,Clothing,635.28,831.13,Returning,0.17,Bank Transfer,Retail,West-Eve,8893.92
1020,2023-04-27,Alice,South,7095.64,33,Furniture,4772.03,4805.17,Returning,0.28,Bank Transfer,Online,South-Alice,157476.99
1065,2023-12-28,David,West,6139.07,18,Food,4334.58,4431.04,New,0.02,Bank Transfer,Retail,West-David,78022.44
1008,2023-12-08,Alice,South,3197.78,49,Electronics,2907.22,3385.61,New,0.13,Cash,Online,South-Alice,142453.78
1016,2023-01-27,Eve,North,2783.85,41,Food,3386.49,3430.99,New,0.21,Bank Transfer,Retail,North-Eve,138846.09
1014,2023-11-09,David,North,6016.92,9,Electronics,132.47,316.39,New,0.14,Credit Card,Online,North-David,1192.23
1076,2023-10-14,Charlie,South,8674.35,23,Food,1727.78,1984.34,Returning,0.24,Bank Transfer,Online,South-Charlie,39738.94
1087,2023-05-14,Charlie,West,9472.66,10,Electronics,3988.52,4240.23,New,0.05,Credit Card,Online,West-Charlie,39885.2
1015,2023-08-07,Alice,East,1148.47,19,Clothing,433.54,445.48,New,0.29,Bank Transfer,Retail,East-Alice,8237.26
1092,2023-06-17,Alice,East,1632.8,47,Furniture,1447.45,1703.02,Returning,0.12,Bank Transfer,Retail,East-Alice,68030.15000000001
1098,2023-04-08,Eve,North,9452.89,5,Electronics,2947.22,3145.27,New,0.1,Credit Card,Retail,North-Eve,14736.099999999999
1066,2023-09-25,Eve,East,7391.7,47,Food,1319.24,1805.56,New,0.26,Credit Card,Retail,East-Eve,62004.28
1032,2023-08-25,Bob,North,8841.64,23,Electronics,4673.19,4761.179999999999,Returning,0.17,Credit Card,Retail,North-Bob,107483.37
1087,2023-11-05,Eve,East,2106.06,30,Electronics,698.74,882.28,Returning,0.15,Credit Card,Online,East-Eve,20962.2
1063,2023-06-22,Bob,South,5917.1,25,Electronics,3997.1,4212.65,New,0.22,Cash,Online,South-Bob,99927.5
1086,2023-07-09,David,North,7041.28,28,Food,2564.35,2765.79,Returning,0.17,Credit Card,Online,North-David,71801.8
1051,2023-05-02,Alice,North,6833.11,34,Furniture,3764.14,4100.4,Returning,0.05,Bank Transfer,Retail,North-Alice,127980.76
1025,2023-02-15,David,South,4140.7,45,Clothing,1588.04,1703.64,New,0.2,Bank Transfer,Retail,South-David,71461.8
1058,2023-03-05,Eve,North,252.41,48,Furniture,2596.72,2715.05,Returning,0.04,Cash,Online,North-Eve,124642.56
1063,2023-05-10,David,East,5870.97,47,Electronics,4291.33,4658.64,New,0.24,Credit Card,Retail,East-David,201692.51
1062,2023-11-06,David,East,2605.71,25,Food,2361.05,2616.19,New,0.3,Bank Transfer,Retail,East-David,59026.25000000001
1022,2023-12-29,David,North,4557.52,10,Furniture,1830.61,2044.04,New,0.11,Cash,Online,North-David,18306.1
1058,2023-07-12,Eve,East,9580.05,14,Electronics,2703.97,2796.88,New,0.13,Bank Transfer,Online,East-Eve,37855.579999999994
1058,2023-11-03,David,West,4050.45,42,Clothing,3600.95,3702.84,Returning,0.01,Cash,Retail,West-David,151239.9
1086,2023-06-30,Bob,North,8414.04,46,Clothing,2245.64,2260.81,New,0.0,Cash,Retail,North-Bob,103299.43999999999
1049,2023-10-19,Eve,South,1966.55,30,Clothing,4697.44,4752.24,New,0.28,Credit Card,Online,South-Eve,140923.19999999998
1052,2023-10-09,David,West,6757.36,41,Electronics,1509.98,1792.83,New,0.04,Cash,Retail,West-David,61909.18
1042,2023-01-29,Eve,North,9772.37,25,Food,2403.54,2850.56,New,0.13,Bank Transfer,Online,North-Eve,60088.5
1070,2023-05-29,Charlie,South,1108.74,14,Furniture,3796.79,3947.5,Returning,0.24,Bank Transfer,Online,South-Charlie,53155.06
1015,2023-09-24,Bob,East,182.37,35,Clothing,3461.15,3631.75,Returning,0.27,Credit Card,Online,East-Bob,121140.25
1054,2023-10-23,David,South,4392.47,48,Electronics,4325.02,4391.67,Returning,0.16,Credit Card,Retail,South-David,207600.96000000002
1060,2023-01-11,Charlie,West,1016.99,34,Electronics,4984.21,5184.64,New,0.17,Cash,Online,West-Charlie,169463.14
1097,2023-06-13,Charlie,East,7509.01,10,Furniture,2162.95,2191.19,Returning,0.2,Credit Card,Online,East-Charlie,21629.5
1008,2023-04-23,Eve,North,9154.03,35,Clothing,600.2,1059.8200000000002,Returning,0.29,Bank Transfer,Retail,North-Eve,21007.0
1053,2023-07-06,Charlie,East,4396.81,11,Electronics,200.56,540.38,New,0.18,Bank Transfer,Online,East-Charlie,2206.16
1060,2023-10-22,Bob,North,2661.25,11,Furniture,3648.04,4143.51,Returning,0.17,Credit Card,Retail,North-Bob,40128.44
1005,2023-08-20,Bob,North,4400.59,21,Food,4376.37,4818.95,New,0.0,Credit Card,Retail,North-Bob,91903.77
1068,2023-08-15,Alice,South,7262.13,21,Food,1142.53,1384.3,Returning,0.02,Credit Card,Retail,South-Alice,23993.13
1006,2023-11-06,Bob,South,189.64,22,Food,834.32,1098.97,Returning,0.17,Cash,Online,South-Bob,18355.04
1096,2023-04-08,Charlie,South,5935.59,45,Clothing,357.92,461.3,Returning,0.28,Cash,Online,South-Charlie,16106.400000000001
1094,2023-02-24,Bob,West,6171.59,7,Furniture,4122.38,4358.78,Returning,0.26,Bank Transfer,Retail,West-Bob,28856.66
1047,2023-04-21,Eve,West,6413.11,17,Furniture,1591.34,2043.82,New,0.29,Cash,Retail,West-Eve,27052.78
1099,2023-06-01,Alice,South,2496.02,2,Electronics,2038.4,2073.32,New,0.16,Cash,Retail,South-Alice,4076.8
1055,2023-09-03,Charlie,West,7169.12,12,Electronics,2538.61,2971.75,Returning,0.24,Cash,Online,West-Charlie,30463.32
1040,2023-03-10,Alice,East,1004.78,42,Electronics,4205.29,4382.35,New,0.25,Cash,Retail,East-Alice,176622.18
1052,2023-11-08,Charlie,East,2072.78,18,Furniture,3271.62,3722.38,Returning,0.19,Bank Transfer,Retail,East-Charlie,58889.159999999996
1016,2023-10-16,Eve,West,8786.95,11,Electronics,3094.57,3565.6000000000004,Returning,0.1,Credit Card,Retail,West-Eve,34040.270000000004
1013,2023-09-07,Alice,West,7413.36,16,Furniture,919.58,1258.3000000000002,Returning,0.14,Bank Transfer,Online,West-Alice,14713.28
1030,2023-02-05,David,East,236.08,49,Furniture,2590.29,2925.86,Returning,0.26,Cash,Retail,East-David,126924.20999999999
1019,2023-08-27,Charlie,North,2558.92,18,Food,3591.14,3822.99,Returning,0.09,Credit Card,Online,North-Charlie,64640.52
1017,2023-05-28,David,East,2222.62,35,Electronics,4867.64,5287.05,Returning,0.28,Credit Card,Online,East-David,170367.40000000002
1063,2023-08-15,Alice,East,2780.98,26,Food,1046.96,1528.15,New,0.07,Credit Card,Retail,East-Alice,27220.96
1019,2023-09-01,David,West,2550.84,16,Clothing,97.24,487.03,New,0.22,Bank Transfer,Retail,West-David,1555.84
1092,2023-12-03,David,East,719.01,6,Clothing,422.74,737.49,Returning,0.19,Credit Card,Retail,East-David,2536.44
1058,2023-12-31,Alice,West,4643.51,44,Clothing,1910.47,2217.8,New,0.22,Bank Transfer,Online,West-Alice,84060.68000000001
1055,2023-07-20,Eve,West,7354.06,43,Furniture,4111.7,4537.94,Returning,0.13,Bank Transfer,Online,West-Eve,176803.1
1090,2023-06-03,David,South,6106.64,47,Furniture,85.35,360.54,New,0.28,Cash,Online,South-David,4011.45
1090,2023-03-14,David,East,6761.43,47,Furniture,2310.82,2714.71,New,0.19,Cash,Retail,East-David,108608.54000000001
1062,2023-07-20,Eve,North,903.38,48,Electronics,1679.69,1939.04,New,0.09,Credit Card,Online,North-Eve,80625.12
1023,2023-10-23,David,South,9519.76,42,Food,309.78,350.38,Returning,0.19,Credit Card,Retail,South-David,13010.759999999998
1009,2023-01-17,David,West,8401.07,12,Furniture,2278.67,2476.8,New,0.09,Cash,Retail,West-David,27344.04
1012,2023-05-09,David,West,8070.39,13,Food,1311.01,1538.79,Returning,0.09,Bank Transfer,Retail,West-David,17043.13
1001,2023-08-05,Bob,North,8247.54,4,Food,1791.83,1871.22,Returning,0.12,Bank Transfer,Online,North-Bob,7167.32
1058,2023-03-02,Eve,West,9333.83,39,Food,3542.8,3603.02,Returning,0.26,Cash,Online,West-Eve,138169.2
1001,2023-04-14,David,East,5488.11,2,Electronics,2631.68,2904.06,New,0.15,Bank Transfer,Online,East-David,5263.36
1034,2023-02-11,Eve,South,2082.79,26,Electronics,667.0,718.72,New,0.2,Cash,Retail,South-Eve,17342.0
1096,2023-01-25,Charlie,West,6206.16,27,Clothing,4809.0,4967.44,New,0.12,Cash,Online,West-Charlie,129843.0
1048,2023-02-08,Charlie,West,7454.53,27,Clothing,3197.76,3572.61,Returning,0.08,Credit Card,Online,West-Charlie,86339.52
1089,2023-10-18,David,North,7405.38,15,Food,3841.05,4323.62,Returning,0.29,Credit Card,Retail,North-David,57615.75
1001,2023-05-11,Eve,East,5262.35,8,Clothing,442.11,803.87,New,0.18,Cash,Retail,East-Eve,3536.88
1016,2023-08-17,Eve,West,777.74,7,Food,282.94,779.3299999999999,Returning,0.28,Credit Card,Online,West-Eve,1980.58
1061,2023-04-18,Eve,North,3774.02,47,Electronics,146.27,498.46,New,0.06,Cash,Retail,North-Eve,6874.6900000000005
1064,2023-06-21,Bob,West,9215.59,46,Electronics,984.53,1138.49,New,0.04,Bank Transfer,Online,West-Bob,45288.38
1063,2023-04-12,Charlie,North,5886.04,40,Electronics,2101.32,2440.63,New,0.26,Bank Transfer,Retail,North-Charlie,84052.8
1069,2023-12-20,Eve,North,5429.49,12,Furniture,4682.34,5036.400000000001,New,0.2,Bank Transfer,Retail,North-Eve,56188.08
1022,2023-01-12,Eve,East,2761.65,13,Food,2312.45,2504.6,Returning,0.06,Bank Transfer,Online,East-Eve,30061.85
1093,2023-10-02,Bob,West,3747.64,43,Electronics,1486.76,1505.44,New,0.08,Cash,Retail,West-Bob,63930.68
1067,2023-04-11,Bob,East,8963.93,17,Food,2831.58,3186.15,New,0.24,Bank Transfer,Retail,East-Bob,48136.86
1076,2023-02-13,Eve,North,6697.98,17,Clothing,604.08,624.71,New,0.14,Bank Transfer,Retail,North-Eve,10269.36
1026,2023-11-01,Alice,South,7895.13,36,Clothing,3067.05,3386.33,New,0.2,Bank Transfer,Online,South-Alice,110413.8
1016,2023-01-17,Eve,West,4598.02,21,Electronics,2863.74,2953.91,New,0.1,Bank Transfer,Retail,West-Eve,60138.53999999999
1051,2023-11-26,Eve,South,6339.45,8,Food,3970.37,4257.52,New,0.11,Cash,Retail,South-Eve,31762.96
1086,2023-02-26,Bob,West,2559.0,5,Electronics,4934.1,5191.02,New,0.3,Bank Transfer,Online,West-Bob,24670.5
1057,2023-11-07,Bob,East,7084.06,26,Clothing,1291.82,1308.4399999999998,Returning,0.07,Credit Card,Online,East-Bob,33587.32
1029,2023-10-30,Eve,East,4333.25,16,Electronics,2572.8,2760.6000000000004,Returning,0.15,Credit Card,Retail,East-Eve,41164.8
1078,2023-01-12,Eve,East,4481.2,36,Food,4548.88,4853.41,Returning,0.25,Credit Card,Retail,East-Eve,163759.68
1092,2023-11-14,Eve,East,6528.29,28,Clothing,3936.69,4362.51,Returning,0.07,Credit Card,Retail,East-Eve,110227.32
1069,2023-03-21,Bob,East,9369.18,29,Furniture,2462.66,2908.09,New,0.12,Credit Card,Online,East-Bob,71417.14
1047,2023-08-04,Eve,South,733.66,47,Clothing,4729.59,4976.68,Returning,0.18,Credit Card,Retail,South-Eve,222290.73
1094,2023-12-05,Eve,East,8264.96,12,Furniture,333.32,700.25,Returning,0.14,Cash,Online,East-Eve,3999.84
1062,2023-09-21,David,North,2994.59,37,Electronics,4658.44,4823.5,Returning,0.14,Credit Card,Online,North-David,172362.28
1069,2023-05-29,Alice,North,4494.8,30,Electronics,300.01,477.68,New,0.11,Bank Transfer,Retail,North-Alice,9000.3
1076,2023-03-22,Charlie,South,316.94,23,Food,2759.16,2864.45,Returning,0.18,Credit Card,Retail,South-Charlie,63460.67999999999
1016,2023-08-03,Alice,West,3080.36,16,Furniture,4457.68,4743.030000000001,Returning,0.19,Cash,Online,West-Alice,71322.88
1090,2023-07-17,David,North,5076.05,14,Electronics,1350.47,1514.61,New,0.2,Credit Card,Retail,North-David,18906.58
1090,2023-07-19,Charlie,West,656.14,10,Furniture,2387.63,2438.9700000000003,Returning,0.02,Bank Transfer,Retail,West-Charlie,23876.300000000003
1048,2023-01-25,Eve,South,4961.85,7,Electronics,1655.43,2001.08,New,0.19,Bank Transfer,Online,South-Eve,11588.01
1085,2023-03-30,David,West,9278.4,45,Clothing,4763.11,5119.91,Returning,0.29,Cash,Retail,West-David,214339.94999999998
1039,2023-09-25,Eve,West,1143.39,37,Electronics,4127.05,4313.45,New,0.16,Cash,Online,West-Eve,152700.85
1100,2023-05-23,Bob,West,7667.96,29,Food,3559.56,3607.15,Returning,0.21,Cash,Retail,West-Bob,103227.24
1033,2023-02-28,David,West,4155.74,3,Clothing,2958.75,3177.64,Returning,0.17,Cash,Online,West-David,8876.25
1094,2023-12-31,Bob,South,6586.22,15,Food,4111.93,4338.67,Returning,0.26,Credit Card,Online,South-Bob,61678.950000000004
1023,2023-01-26,David,North,2676.34,36,Clothing,1991.72,2329.37,New,0.28,Credit Card,Retail,North-David,71701.92
1010,2023-02-16,David,East,1678.97,47,Furniture,2265.38,2429.9300000000003,Returning,0.06,Bank Transfer,Online,East-David,106472.86
1069,2023-10-15,Bob,West,1688.58,46,Food,3663.51,4007.980000000001,New,0.13,Cash,Online,West-Bob,168521.46000000002
1100,2023-09-23,Charlie,North,797.87,19,Electronics,1820.89,2257.92,New,0.12,Cash,Retail,North-Charlie,34596.91
1034,2023-01-16,Alice,North,1937.9,13,Furniture,366.31,492.68,New,0.12,Credit Card,Retail,North-Alice,4762.03
1052,2023-07-18,Eve,South,6675.77,42,Electronics,417.96,907.63,New,0.04,Cash,Retail,South-Eve,17554.32
1095,2023-10-09,David,North,8828.74,21,Clothing,621.05,820.3699999999999,Returning,0.24,Bank Transfer,Online,North-David,13042.05
1010,2023-03-27,Eve,South,8159.84,37,Clothing,4354.92,4495.88,Returning,0.01,Bank Transfer,Online,South-Eve,161132.04
1019,2023-09-07,Bob,West,6882.83,27,Electronics,2387.52,2604.06,Returning,0.16,Cash,Online,West-Bob,64463.04
1058,2023-09-27,Eve,West,1193.28,29,Electronics,3578.77,3635.02,New,0.2,Bank Transfer,Retail,West-Eve,103784.33
1096,2023-12-01,Bob,East,2962.96,20,Furniture,1994.9,2066.5,Returning,0.06,Bank Transfer,Online,East-Bob,39898.0
1001,2023-04-27,Eve,East,3167.09,25,Electronics,1330.62,1543.6899999999998,New,0.27,Credit Card,Online,East-Eve,33265.5
1069,2023-01-07,Alice,East,2574.57,6,Food,1768.6,2152.2,New,0.25,Bank Transfer,Retail,East-Alice,10611.599999999999
1004,2023-05-17,Alice,North,5198.56,36,Food,3981.2,4432.349999999999,New,0.14,Cash,Online,North-Alice,143323.19999999998
1016,2023-06-25,Alice,West,5401.98,2,Electronics,3144.82,3480.58,Returning,0.12,Cash,Retail,West-Alice,6289.64
1024,2023-11-24,Alice,South,3633.17,22,Food,4691.32,4752.88,Returning,0.07,Bank Transfer,Retail,South-Alice,103209.04
1080,2023-11-11,Alice,East,3602.51,32,Electronics,3414.54,3753.83,New,0.22,Cash,Retail,East-Alice,109265.28
1002,2023-08-03,Alice,South,8302.7,16,Furniture,2872.4,3193.76,Returning,0.04,Credit Card,Online,South-Alice,45958.4
1092,2023-03-23,Bob,South,7914.0,18,Food,3070.47,3475.29,Returning,0.2,Bank Transfer,Online,South-Bob,55268.46
1032,2023-08-11,David,East,3147.18,5,Food,4714.74,5129.11,New,0.25,Bank Transfer,Online,East-David,23573.699999999997
1091,2023-04-13,Eve,West,9146.51,36,Electronics,3951.59,4387.01,New,0.07,Bank Transfer,Retail,West-Eve,142257.24
1084,2023-09-30,Alice,East,9532.87,30,Food,169.0,381.92,Returning,0.26,Cash,Retail,East-Alice,5070.0
1024,2023-01-14,Bob,South,3334.75,45,Clothing,2693.99,3045.94,New,0.01,Cash,Retail,South-Bob,121229.54999999999
1012,2023-06-08,Bob,East,3608.81,19,Furniture,3457.28,3598.7200000000003,New,0.27,Bank Transfer,Online,East-Bob,65688.32
1050,2023-06-01,Bob,South,5105.78,23,Furniture,3756.06,4255.73,Returning,0.04,Cash,Online,South-Bob,86389.38
1035,2023-04-18,David,South,9417.1,34,Food,1105.05,1200.96,Returning,0.19,Cash,Online,South-David,37571.7
1033,2023-07-07,Eve,East,8775.56,13,Food,4342.53,4357.49,New,0.08,Bank Transfer,Online,East-Eve,56452.89
1033,2023-10-28,David,North,1115.42,43,Clothing,4781.42,4864.34,Returning,0.25,Bank Transfer,Online,North-David,205601.06
1061,2023-04-08,Charlie,East,3988.03,29,Clothing,1221.74,1611.92,New,0.15,Cash,Retail,East-Charlie,35430.46
1051,2023-05-11,Bob,North,5578.37,36,Food,4418.95,4647.87,New,0.04,Bank Transfer,Online,North-Bob,159082.19999999998
1043,2023-10-20,Charlie,South,5081.01,22,Food,530.04,759.3199999999999,Returning,0.17,Bank Transfer,Retail,South-Charlie,11660.88
1012,2023-06-20,Alice,South,2019.24,47,Clothing,325.75,803.71,New,0.12,Bank Transfer,Retail,South-Alice,15310.25
1067,2023-07-02,Alice,North,8602.29,36,Electronics,689.66,1150.28,New,0.2,Bank Transfer,Online,North-Alice,24827.76
1065,2023-12-30,David,South,6801.71,9,Clothing,335.82,498.31,New,0.26,Cash,Retail,South-David,3022.38
1033,2023-02-08,Eve,North,8395.29,39,Electronics,4232.81,4345.25,Returning,0.12,Bank Transfer,Online,North-Eve,165079.59000000003
1040,2023-01-15,Charlie,North,8601.77,19,Furniture,342.3,768.06,Returning,0.09,Credit Card,Online,North-Charlie,6503.7
1074,2023-01-04,Eve,South,7508.72,38,Furniture,1394.74,1848.69,Returning,0.0,Bank Transfer,Retail,South-Eve,53000.12
1043,2023-12-15,David,West,4448.18,6,Clothing,563.59,838.97,New,0.17,Credit Card,Online,West-David,3381.54
1044,2023-07-29,Alice,North,6144.41,47,Electronics,1512.34,1830.76,New,0.12,Bank Transfer,Online,North-Alice,71079.98
1029,2023-06-10,Eve,East,1687.62,15,Clothing,498.27,634.16,Returning,0.11,Credit Card,Retail,East-Eve,7474.049999999999
1013,2023-01-16,Eve,East,6769.09,20,Clothing,3356.62,3759.01,Returning,0.05,Credit Card,Retail,East-Eve,67132.4
1012,2023-04-18,Alice,South,1874.61,9,Electronics,709.97,1029.71,Returning,0.13,Bank Transfer,Retail,South-Alice,6389.7300000000005
1095,2023-11-07,Charlie,West,6970.1,32,Clothing,4266.64,4523.360000000001,New,0.3,Bank Transfer,Retail,West-Charlie,136532.48
1046,2023-08-15,Alice,South,2373.02,4,Furniture,4095.1,4134.55,Returning,0.09,Bank Transfer,Retail,South-Alice,16380.4
1002,2023-06-19,Eve,West,1263.76,18,Food,117.63,576.44,New,0.18,Credit Card,Retail,West-Eve,2117.34
1035,2023-02-03,Charlie,North,1736.32,5,Food,4483.85,4795.42,Returning,0.23,Cash,Online,North-Charlie,22419.25
1087,2023-09-08,Charlie,North,119.72,20,Clothing,193.27,297.69,New,0.22,Cash,Online,North-Charlie,3865.4
1081,2023-09-04,Alice,North,7215.52,23,Electronics,1236.25,1543.38,New,0.1,Bank Transfer,Online,North-Alice,28433.75
1090,2023-09-26,Eve,North,7350.77,11,Electronics,210.33,552.29,Returning,0.18,Cash,Retail,North-Eve,2313.63
1008,2023-05-21,David,East,5197.84,37,Furniture,1712.43,1980.06,New,0.26,Cash,Online,East-David,63359.91
1093,2023-10-01,Eve,East,1697.49,22,Electronics,2593.64,2955.51,Returning,0.0,Bank Transfer,Retail,East-Eve,57060.079999999994
1026,2023-04-06,Bob,South,927.19,4,Electronics,3993.39,4288.3,New,0.13,Credit Card,Online,South-Bob,15973.56
1074,2023-08-15,David,West,289.38,29,Furniture,1723.01,2197.42,New,0.07,Bank Transfer,Retail,West-David,49967.29
1090,2023-02-08,Charlie,North,1740.91,44,Clothing,3542.18,3578.49,Returning,0.12,Cash,Online,North-Charlie,155855.91999999998
1034,2023-10-29,David,North,8919.47,34,Food,978.15,1040.21,New,0.12,Credit Card,Retail,North-David,33257.1
1007,2023-01-29,Charlie,West,2491.21,13,Furniture,3765.46,3860.56,Returning,0.22,Cash,Retail,West-Charlie,48950.98
1068,2023-11-14,Charlie,West,3607.29,42,Clothing,1218.18,1566.36,Returning,0.03,Credit Card,Retail,West-Charlie,51163.560000000005
1058,2023-09-02,David,South,1142.92,9,Furniture,760.55,1086.89,Returning,0.15,Cash,Retail,South-David,6844.95
1075,2023-08-24,Charlie,West,2301.38,42,Clothing,967.77,1414.88,New,0.17,Bank Transfer,Online,West-Charlie,40646.34
1029,2023-07-04,Charlie,North,5240.32,31,Furniture,951.21,1320.3200000000002,New,0.15,Cash,Online,North-Charlie,29487.510000000002
1036,2023-09-29,Bob,North,6116.75,7,Clothing,2588.67,2847.76,New,0.22,Cash,Retail,North-Bob,18120.690000000002
1089,2023-08-24,Eve,North,2528.99,4,Furniture,4231.75,4727.75,Returning,0.12,Credit Card,Retail,North-Eve,16927.0
1021,2023-08-27,Eve,North,671.55,19,Clothing,444.05,584.44,Returning,0.28,Cash,Retail,North-Eve,8436.95
1036,2023-09-23,Bob,North,3971.23,42,Furniture,3549.43,3967.69,New,0.14,Bank Transfer,Online,North-Bob,149076.06
1010,2023-12-25,David,South,2418.61,30,Food,3289.01,3508.1400000000003,New,0.17,Bank Transfer,Retail,South-David,98670.3
1073,2023-12-06,Alice,North,2273.58,31,Food,4368.97,4696.85,Returning,0.25,Bank Transfer,Retail,North-Alice,135438.07
1024,2023-03-06,Alice,South,9602.64,35,Electronics,1258.53,1624.89,New,0.08,Credit Card,Online,South-Alice,44048.549999999996
1064,2023-06-26,Alice,North,6201.37,21,Clothing,2278.04,2598.58,Returning,0.02,Credit Card,Retail,North-Alice,47838.84
1099,2023-01-03,Bob,East,5613.1,31,Furniture,4632.85,4711.700000000001,New,0.21,Cash,Retail,East-Bob,143618.35
1049,2023-05-22,Bob,East,4216.17,19,Clothing,3316.97,3544.02,Returning,0.14,Cash,Online,East-Bob,63022.42999999999
1099,2023-06-07,Charlie,East,4346.55,31,Food,1974.4,2259.5,New,0.27,Cash,Retail,East-Charlie,61206.4
1036,2023-11-20,Alice,East,5454.96,32,Clothing,700.49,1126.52,New,0.29,Credit Card,Retail,East-Alice,22415.68
1082,2023-05-26,David,South,6994.66,2,Furniture,1349.3,1576.69,Returning,0.12,Credit Card,Online,South-David,2698.6
1096,2023-10-20,David,South,7051.25,10,Clothing,2927.02,3387.21,Returning,0.12,Cash,Retail,South-David,29270.2
1024,2023-06-02,Alice,West,1799.77,2,Furniture,3604.93,3830.71,Returning,0.12,Credit Card,Online,West-Alice,7209.86
1023,2023-07-12,Alice,North,5051.12,2,Food,665.89,944.79,New,0.1,Credit Card,Retail,North-Alice,1331.78
1062,2023-03-14,Alice,East,4178.39,24,Food,3018.01,3418.19,Returning,0.23,Bank Transfer,Retail,East-Alice,72432.24
1096,2023-11-01,Bob,South,8718.22,17,Food,2774.24,3069.94,Returning,0.23,Bank Transfer,Retail,South-Bob,47162.079999999994
1037,2023-12-10,Bob,North,6351.05,32,Electronics,2594.08,3074.59,New,0.14,Cash,Retail,North-Bob,83010.56
1012,2023-05-20,Bob,North,5371.79,16,Food,3466.11,3799.67,Returning,0.01,Cash,Retail,North-Bob,55457.76
1055,2023-07-06,Eve,South,1242.41,16,Clothing,4195.38,4461.51,Returning,0.09,Bank Transfer,Online,South-Eve,67126.08
1013,2023-10-20,David,East,6095.82,46,Electronics,1648.8,1670.36,Returning,0.09,Credit Card,Retail,East-David,75844.8
1023,2023-03-02,David,West,1260.32,39,Food,4450.61,4663.339999999999,New,0.24,Cash,Retail,West-David,173573.78999999998
1089,2023-07-17,Charlie,North,3438.35,31,Clothing,845.14,1001.77,New,0.03,Cash,Online,North-Charlie,26199.34
1099,2023-10-22,Bob,West,1514.14,43,Clothing,906.47,1283.04,New,0.24,Cash,Online,West-Bob,38978.21
1030,2023-11-15,Eve,East,6951.53,24,Clothing,1370.52,1482.58,Returning,0.2,Credit Card,Retail,East-Eve,32892.479999999996
1017,2023-10-29,Eve,East,2141.9,1,Furniture,641.68,752.24,New,0.22,Bank Transfer,Online,East-Eve,641.68
1062,2023-12-10,David,West,3979.41,11,Electronics,1190.08,1292.9399999999998,Returning,0.13,Cash,Retail,West-David,13090.88
1084,2023-01-11,Bob,East,8967.18,21,Clothing,576.74,648.29,Returning,0.2,Bank Transfer,Online,East-Bob,12111.54
1089,2023-03-03,Charlie,North,2122.73,4,Furniture,4117.67,4280.06,Returning,0.18,Bank Transfer,Online,North-Charlie,16470.68
1086,2023-11-29,Bob,West,5127.27,7,Food,737.9,1182.0,New,0.23,Credit Card,Retail,West-Bob,5165.3
1013,2023-08-14,Alice,East,4250.79,26,Clothing,3749.12,4138.83,New,0.13,Credit Card,Online,East-Alice,97477.12
1059,2023-06-02,Bob,West,279.43,47,Furniture,287.17,657.44,Returning,0.14,Credit Card,Retail,West-Bob,13496.990000000002
1019,2023-07-18,Alice,North,7948.31,12,Clothing,4745.18,5145.88,Returning,0.19,Credit Card,Online,North-Alice,56942.16
1049,2023-02-21,Alice,East,783.55,31,Electronics,3570.24,3712.25,New,0.03,Credit Card,Online,East-Alice,110677.43999999999
1100,2023-09-17,Charlie,North,4795.12,17,Electronics,83.64,528.49,New,0.13,Credit Card,Online,North-Charlie,1421.88
1012,2023-02-28,David,East,5650.72,33,Food,3831.09,3908.37,New,0.29,Cash,Retail,East-David,126425.97
1061,2023-03-13,Bob,South,6321.42,11,Clothing,2594.71,2769.52,Returning,0.01,Bank Transfer,Retail,South-Bob,28541.81
1019,2023-05-28,Alice,East,6917.45,28,Furniture,3907.86,4205.37,New,0.09,Credit Card,Online,East-Alice,109420.08
1076,2023-12-15,Bob,West,2607.4,32,Food,2636.36,2696.78,New,0.09,Cash,Retail,West-Bob,84363.52
1009,2023-03-04,David,East,198.79,1,Clothing,3223.07,3590.83,New,0.19,Bank Transfer,Retail,East-David,3223.07
1071,2023-11-06,David,North,7262.09,47,Food,3942.34,4142.09,Returning,0.03,Credit Card,Retail,North-David,185289.98
1028,2023-08-31,Eve,North,5403.0,28,Furniture,2055.28,2449.6400000000003,New,0.19,Credit Card,Online,North-Eve,57547.840000000004
1078,2024-01-01,David,East,8377.57,42,Food,63.41,314.93,Returning,0.03,Cash,Retail,East-David,2663.22
1095,2023-11-26,Charlie,West,8231.74,7,Food,4257.24,4355.87,Returning,0.03,Bank Transfer,Online,West-Charlie,29800.68
1052,2023-04-17,Alice,South,8448.93,2,Food,1935.41,2305.44,Returning,0.22,Credit Card,Online,South-Alice,3870.82
1083,2023-08-14,Eve,West,4902.44,42,Clothing,2505.41,2638.96,New,0.1,Bank Transfer,Online,West-Eve,105227.22
1016,2023-11-09,Charlie,South,3402.92,24,Furniture,88.44,338.94,New,0.29,Cash,Online,South-Charlie,2122.56
1069,2023-08-06,Bob,North,7936.43,4,Electronics,2485.86,2532.8700000000003,New,0.01,Credit Card,Online,North-Bob,9943.44
1099,2023-08-29,Alice,West,4567.81,44,Clothing,4933.11,5245.86,Returning,0.13,Bank Transfer,Retail,West-Alice,217056.84
1012,2023-09-16,David,South,1916.08,19,Electronics,1427.42,1763.69,New,0.03,Cash,Retail,South-David,27120.980000000003
